pairing_key,dataset_name,dataset_config,source_split,duplication_count,source_id,source_title,source_meta,source_hash,target_len,span_slot,target_start_token_idx,target_end_token_idx,target_text,target_token_ids,half_prefix_len,half_suffix_len,prefix_mode,natural_prefix_fracs,selected_prefix_lens
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",430ce6bac230f30ea6be5956601cada8,50,start0,0,50,"Minister is really worried about the casualties, he should call his ""friend Putin"" and ask him to withdraw the Russian armed forces from the internationally recognized borders of Ukraine. And then the war is over. No more victims.” He added: ""a","[10292, 2131, 310, 1663, 11926, 670, 253, 32853, 13, 344, 943, 1067, 521, 346, 8471, 22404, 3, 285, 1642, 779, 281, 10687, 253, 7247, 12360, 5621, 432, 253, 29549, 7478, 18275, 273, 17111, 15, 1244, 840, 253, 2137, 310, 689, 15, 1621, 625, 10349, 1425, 754, 2879, 27, 346, 66]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hungary and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",199ed654cd3bd9762f1ccb5781d9790b,50,start0,0,50,"member states did not criticize Orbán much for his meeting with Putin at their meeting at the end of October, according to Luxembourg Prime Minister Xavier Bettel, Orbán also insulted the Ukrainian soldiers fighting on the front with this meeting","[14360, 3054, 858, 417, 45688, 2207, 67, 9435, 1199, 323, 521, 4804, 342, 22404, 387, 616, 4804, 387, 253, 990, 273, 4437, 13, 2556, 281, 44133, 32620, 12128, 8308, 49365, 378, 3592, 293, 13, 2207, 67, 9435, 671, 20423, 264, 253, 27485, 9647, 8615, 327, 253, 2914, 342, 436, 4804]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israel\u2013Hezbollah conflict (2023\u2013present).txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israel\u2013Hezbollah conflict (2023\u2013present).txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israel\u2013Hezbollah conflict (2023\u2013present).txt"", ""duplicates"": 4}",66ca863dcbba357cc30af55fb7dff464,50,start0,0,50,"of the 2006 Lebanon War, based on the terms of UN Security Council Resolution 1701 which called for a demilitarized zone between the southern border of Lebanon and the Litani river. The UN Security Council resolution mandated only the Lebanese army and United","[1171, 253, 5403, 28746, 3660, 13, 1754, 327, 253, 2426, 273, 7379, 9044, 6456, 36347, 1722, 520, 534, 1925, 323, 247, 1471, 6133, 274, 1025, 8232, 875, 253, 11053, 5680, 273, 28746, 285, 253, 26775, 6451, 8281, 15, 380, 7379, 9044, 6456, 6064, 37310, 760, 253, 46900, 8544, 285, 1986]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israeli support for Hamas.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israeli support for Hamas.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Israeli support for Hamas.txt"", ""duplicates"": 4}",c300bbe22d21356dff1fbcac6e62b3cf,50,start0,0,50,"officials have openly acknowledged Israel's role in providing funding and assistance to Hamas as a means of undermining secular Palestinian factions such as the Palestine Liberation Organization (PLO). Brigadier General Yitzhak Segev, who served as the Israeli","[19102, 8075, 452, 22134, 14969, 5143, 434, 2554, 275, 5277, 8362, 285, 8385, 281, 32885, 347, 247, 2097, 273, 762, 39590, 22884, 19018, 41850, 824, 347, 253, 29313, 46478, 17273, 313, 3859, 48, 481, 20202, 47176, 4214, 714, 5432, 73, 518, 1023, 463, 87, 13, 665, 5608, 347, 253, 13389]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Ivan Ivanovich Popov.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Ivan Ivanovich Popov.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Ivan Ivanovich Popov.txt"", ""duplicates"": 4}",885b3be811291f2a3557e8900db5a73e,50,start0,0,50,"counteroffensive in September. Despite the Russian defeat, Popov was promoted to major general and commander of the 58th Combined Arms Army, responsible for the Zaporizhzhia sector, by March 2023. He announced the defeat of Ukrainian","[20285, 2727, 3134, 275, 4397, 15, 9937, 253, 7247, 13313, 13, 12278, 729, 369, 15127, 281, 2201, 2087, 285, 17747, 273, 253, 9135, 394, 37395, 41481, 8663, 13, 5506, 323, 253, 1503, 12443, 478, 73, 20122, 571, 8776, 13, 407, 3919, 1384, 1508, 15, 754, 6138, 253, 13313, 273, 27485]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/July 2023 Northeastern United States floods.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/July 2023 Northeastern United States floods.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/July 2023 Northeastern United States floods.txt"", ""duplicates"": 4}",b19b1f4b2d17aa618e6d8c174a0d56c8,50,start0,0,50,"in (260 mm) and 5.52 in (140 mm) falling in Warren on July 9.\nAdditional heavy rains fell on July 16, producing more flooding across the state which forced more road closures and damaged infrastructures. A tornado watch","[249, 313, 19319, 5823, 10, 285, 608, 15, 3583, 275, 313, 12434, 5823, 10, 10805, 275, 17966, 327, 4163, 898, 15, 187, 14087, 5536, 42229, 6497, 327, 4163, 1668, 13, 9603, 625, 28037, 2439, 253, 1375, 534, 6726, 625, 3971, 47814, 285, 13572, 275, 9627, 38124, 15, 329, 34887, 3698]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lady R incident.txt"", ""duplicates"": 4}",fa84effafcade251ee51ce9bd5d5cecf,50,start0,0,50,"December 2022, as claimed by a US diplomat, has established that a European company had in fact been uploading food onto the vessel.""\nBoth the South African and US governments sought to smooth relations following the publication of the inquiry. The US government stated","[22784, 1384, 1423, 13, 347, 7558, 407, 247, 1982, 41318, 13, 556, 4232, 326, 247, 5284, 2567, 574, 275, 958, 644, 49487, 2739, 4830, 253, 11179, 449, 187, 14358, 253, 3684, 8118, 285, 1982, 13001, 7799, 281, 6032, 2493, 1563, 253, 9311, 273, 253, 14392, 15, 380, 1982, 2208, 4767]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/List of humanitarian aid to Ukraine during the Russo-Ukrainian War.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/List of humanitarian aid to Ukraine during the Russo-Ukrainian War.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/List of humanitarian aid to Ukraine during the Russo-Ukrainian War.txt"", ""duplicates"": 4}",7b64b682d2969592c33a3856e6af8484,50,start0,0,50,"weapons, 37 WB Electronics Warmates (including launch/control equipment and ammunition), and 18 UJ-23 Topazs for the Ukrainian military.\nOn 21 June 2022 Russian journalist Dmitry Muratov auctioned off his Nobel","[664, 40127, 13, 5345, 41037, 43754, 47127, 684, 313, 10387, 8027, 16, 8519, 6500, 285, 28630, 582, 285, 1283, 530, 43, 14, 1508, 9872, 1370, 84, 323, 253, 27485, 4668, 15, 187, 2374, 3127, 3978, 1384, 1423, 7247, 17264, 399, 2225, 610, 8524, 255, 729, 22685, 264, 745, 521, 33622]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lithuania and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lithuania and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Lithuania and the Russian invasion of Ukraine.txt"", ""duplicates"": 4}",f7603bf726c58f5800c0b8c18fc38cf9,50,start0,0,50,"Ukraine, NATO should clearly state that Russia is a serious threat to Euro-Atlantic security.\n\n\n== Background ==\nThe day before the invasion, on 23 February, a meeting was held in Kyiv between the presidents of Lithuania,","[42399, 12737, 13, 24952, 943, 4518, 1375, 326, 7422, 310, 247, 4092, 4322, 281, 14029, 14, 34944, 6484, 3988, 15, 535, 187, 381, 17720, 2295, 187, 510, 1388, 1078, 253, 11492, 13, 327, 3495, 5080, 13, 247, 4804, 369, 2918, 275, 18009, 400, 875, 253, 37627, 273, 40115, 571, 13]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Monster-taming game.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Monster-taming game.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Monster-taming game.txt"", ""duplicates"": 4}",f142c557fed612816bc171034eccb75f,50,start0,0,50,"monster-taming game themed around prehistoric life. \nMany spin-offs from major series revolve around taming monsters, including World of Final Fantasy (2016) and Chocobo's Mystery Dungeon Every Buddy! (","[2163, 2971, 14, 85, 6472, 2165, 731, 264, 1475, 638, 43957, 1495, 15, 209, 187, 10195, 5508, 14, 14273, 432, 2201, 2962, 3585, 3247, 1475, 246, 6472, 29652, 13, 1690, 3645, 273, 16299, 33368, 313, 6961, 10, 285, 775, 406, 34549, 434, 49369, 12221, 32719, 6000, 15731, 6421, 2, 313]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Muerte cruzada.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Muerte cruzada.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Muerte cruzada.txt"", ""duplicates"": 4}",b003e2a515bfe853670c420c5c92be10,50,start0,0,50,"shall be required. If the President's removal from office is adopted, the Vice-President shall assume the office of President of the Republic. This power may only be exercised once during the legislative period, during its first three years. Within a maximum of","[30049, 320, 2424, 15, 1310, 253, 3918, 434, 8570, 432, 3906, 310, 8671, 13, 253, 17979, 14, 20349, 3091, 5467, 253, 3906, 273, 3918, 273, 253, 4687, 15, 831, 1612, 778, 760, 320, 25796, 2378, 1309, 253, 14112, 2180, 13, 1309, 697, 806, 1264, 1107, 15, 15092, 247, 4869, 273]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Second presidency of Donald Trump.txt"", ""duplicates"": 4}",74a96bcc6c1bada01e455130819b96d9,50,start0,0,50,"global reserve currency.\n\n\n=== Education ===\nDuring his first term, Trump cut funding to the Department of Education, while continuing to criticize it. During his 2024 campaign, Trump actively promoted the idea of abolishing the Department of Education and proposed","[14456, 15917, 14731, 15, 535, 187, 16536, 10286, 11013, 187, 10457, 521, 806, 1307, 13, 3778, 2624, 8362, 281, 253, 4487, 273, 10286, 13, 1223, 11440, 281, 45688, 352, 15, 6408, 521, 1384, 1348, 4544, 13, 3778, 15257, 15127, 253, 2934, 273, 17654, 3647, 253, 4487, 273, 10286, 285, 4081]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/September 2023 New York floods.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/September 2023 New York floods.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/September 2023 New York floods.txt"", ""duplicates"": 4}",8a37b6ed298a8ef7564521a582e2e111,50,start0,0,50,"was affected, with four routes completely suspended, 12 partially suspended, and an additional eight services significantly delayed. There was no train service on the 2, 3, 4, 5 routes in Brooklyn, and no service on the B and G routes at all","[4238, 5876, 13, 342, 1740, 15050, 4336, 14116, 13, 1249, 10571, 14116, 13, 285, 271, 3081, 4314, 3238, 3012, 13444, 15, 1707, 369, 642, 6194, 2579, 327, 253, 374, 13, 495, 13, 577, 13, 608, 15050, 275, 21249, 13, 285, 642, 2579, 327, 253, 378, 285, 443, 15050, 387, 512]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/South Side Compton Crips.txt"", ""duplicates"": 4}",66ee353b1e90bc949980a2c30bed8e08,50,start0,0,50,"Several hours after this fight, Shakur and Knight were on their way to Club 662, which was owned by Knight. While their vehicle was at a red light, a white Cadillac stopped next to them and an occupant of the Cadillac","[18431, 3038, 846, 436, 3819, 13, 1608, 518, 321, 285, 21570, 497, 327, 616, 1039, 281, 9585, 721, 3763, 13, 534, 369, 9633, 407, 21570, 15, 3900, 616, 4958, 369, 387, 247, 2502, 1708, 13, 247, 3168, 25623, 49013, 6331, 1735, 281, 731, 285, 271, 45628, 273, 253, 25623, 49013]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Sudanese civil war (2023\u2013present).txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Sudanese civil war (2023\u2013present).txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Sudanese civil war (2023\u2013present).txt"", ""duplicates"": 4}",8499ec6dfc862507d261e43c5689ab8f,50,start0,0,50,"closure during evacuation efforts, preventing them from leaving the country.\n\n\n== Economic impact ==\nThe UN estimated that economic activity in Sudan fell by more than a third during the first three weeks of the conflict. In July, Sudanese economists estimated the","[14019, 1309, 39774, 6031, 13, 13538, 731, 432, 6108, 253, 2586, 15, 535, 187, 381, 19190, 3486, 2295, 187, 510, 7379, 5998, 326, 5054, 2425, 275, 27325, 6497, 407, 625, 685, 247, 2626, 1309, 253, 806, 1264, 3618, 273, 253, 7344, 15, 496, 4163, 13, 27325, 3248, 34216, 5998, 253]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Typhoon Doksuri.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Typhoon Doksuri.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Typhoon Doksuri.txt"", ""duplicates"": 4}",d6010366effab716f184cb87acf8ef55,50,start0,0,50,"in ports across 6 regions. Official reports tallied up to 448 class suspensions in various areas, while around 355 suspended work. Classes and transport were also suspended for July 27 in some areas. Laoag International Airport, Vigan Airport, and T","[249, 17596, 2439, 721, 4811, 15, 23607, 5012, 10086, 728, 598, 281, 39881, 966, 39174, 275, 2710, 3672, 13, 1223, 1475, 26033, 14116, 789, 15, 45227, 285, 4616, 497, 671, 14116, 323, 4163, 3435, 275, 690, 3672, 15, 3905, 80, 356, 5625, 18328, 13, 657, 8541, 18328, 13, 285, 308]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Yeti Airlines Flight 691.txt"", ""duplicates"": 4}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,4,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Yeti Airlines Flight 691.txt"", ""duplicates"": 4}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Yeti Airlines Flight 691.txt"", ""duplicates"": 4}",e21bb6e2dd4e7278f364c44c25552376,50,start0,0,50,"domestic aviation, and the deadliest accident involving an ATR 72.\nAccording to an official at the Pokhara International Airport, air traffic control cleared the flight to land on runway 30 heading from east to west, but the captain requested the","[3335, 7389, 34953, 13, 285, 253, 3846, 15717, 7343, 7668, 271, 329, 3125, 8187, 15, 187, 7130, 281, 271, 3565, 387, 253, 24323, 73, 4595, 5625, 18328, 13, 2329, 7137, 1453, 16481, 253, 8630, 281, 2659, 327, 39486, 1884, 13590, 432, 9268, 281, 8935, 13, 533, 253, 13595, 9521, 253]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2020 Georgia election investigation.txt"", ""duplicates"": 16}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,16,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2020 Georgia election investigation.txt"", ""duplicates"": 16}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2020 Georgia election investigation.txt"", ""duplicates"": 16}",ca94946d156c5af43804875457abc291,50,start0,0,50,"Lieutenant Governor Geoff Duncan, Georgia Secretary of State Brad Raffensperger, Georgia attorney general Chris Carr, and former Georgia Speaker of the House David Ralston also testified.\n\n\n==== December 2022 report ====\nOn December 15","[28625, 14973, 15636, 33418, 26203, 13, 12096, 9526, 273, 2418, 13105, 416, 2843, 561, 468, 1063, 13, 12096, 6834, 2087, 11007, 31247, 13, 285, 3438, 12096, 26587, 273, 253, 3995, 5119, 416, 267, 5493, 671, 7859, 15, 535, 187, 524, 4565, 1384, 1423, 1304, 209, 524, 187, 2374, 4565, 1458]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
